OBJECTID,ANCHORNAME,ADDRESS,BLDGNBR,PREDIR,STREETNAME,STREETTYPE,SUFFDIR,CITY,STATECODE,ZIP5,ZIP4,LATITUDE,LONGITUDE,CAICAT,BBSERVICE,PublicWifi,URL,TRANSTECH,FULLFIPSID,CAIID,SubScrbDow,SubSrbUP,confidence
5792,RISING STAR ACADEMY,"4613 Cottage Pl Union City, NJ 07087-2774 United States",4613,,Cottage Pl Union City,,,Union City,NJ,7087,,40.781139,-74.023232,1,U,U,,0,3.4017E+14,A1101531,,,0
5801,SACRED HEART SCHOOL,"183 Bay View Ave Jersey City, NJ 07305-3306 United States",183,,Bay View Ave Jersey City,,,Jersey City,NJ,7305,,40.706872,-74.082701,1,U,U,,0,3.4017E+14,864049,,,0
5809,SANDY LANE NURSERY SCHOOL,"634 Mill St Belleville, NJ 07109-1666 United States",634,,Mill St Belleville,,,Belleville,NJ,7109,,40.790642,-74.174542,1,U,U,,0,3.4013E+14,A0902201,,,0
5814,SCHOMBURG CS,"508 Grand St Jersey City, NJ 07302-4103 United States",508,,Grand St Jersey City,,,Jersey City,NJ,7302,,40.717539,-74.05758,1,U,U,,0,3.4017E+14,3.40007E+11,,,0
5819,SETON HALL PREPARATORY SCHOOL,"120 Northfield Ave West Orange, NJ 07052-4716 United States",120,,Northfield Ave West Orange,,,West Orange,NJ,7052,,40.775532,-74.24688,1,U,U,,0,3.4013E+14,864184,,,0
5822,SHILOH RAINBOW ACADEMY,"110 Davenport Ave Newark, NJ 07107-1922 United States",110,,Davenport Ave Newark,,,Newark,NJ,7107,,40.774269,-74.184151,1,U,U,,0,3.4013E+14,A0107092,,,0
5827,SINAI SCHOOLS MAOR,"110 South Orange Ave Livingston, NJ 07039-4904 United States",110,,South Orange Ave Livingston,,,Livingston,NJ,7039,,40.775372,-74.358482,1,U,U,,0,3.4013E+14,A1101539,,,0
5830,SMILING FACES EDUCATIONAL CENTER,"3300 New York Ave Union City, NJ 07087-3904 United States",3300,,New York Ave Union City,,,Union City,NJ,7087,,40.77194,-74.02784,1,U,U,,0,3.4017E+14,A1171153,,,0
5840,SOUTH ORANGE COUNTRY DAY SCHOOL,"461 Vose Ave South Orange, NJ 07079-3018 United States",461,,Vose Ave South Orange,,,South Orange,NJ,7079,,40.755539,-74.251701,1,U,U,,0,3.4013E+14,A9502834,,,0
5848,ST ALOYSIUS ELEMENTARY ACADEMY,"721 West Side Ave Jersey City, NJ 07306-6003 United States",721,,West Side Ave Jersey City,,,Jersey City,NJ,7306,,40.725093,-74.077748,1,U,U,,0,3.4017E+14,862256,,,0
5856,ST ANNE'S ELEMENTARY SCHOOL,"255 Congress St Jersey City, NJ 07307-3420 United States",255,,Congress St Jersey City,,,Jersey City,NJ,7307,,40.753247,-74.051559,1,U,U,,0,3.4017E+14,862245,,,0
5857,ST ANTHONY HIGH SCHOOL,"175 8th St Jersey City, NJ 07302-2107 United States",175,,8th St Jersey City,,,Jersey City,NJ,7302,,40.726551,-74.041054,1,U,U,,0,3.4017E+14,862482,,,0
5862,ST AUGUSTINE SCHOOL,"3920 New York Ave Union City, NJ 07087-4822 United States",3920,,New York Ave Union City,,,Union City,NJ,7087,,40.77546,-74.025095,1,U,U,,0,3.4017E+14,A0302128,,,0
5867,ST CASSIAN ELEMENTARY SCHOOL,"190 Lorraine Ave Montclair, NJ 07043-1915 United States",190,,Lorraine Ave Montclair,,,Montclair,NJ,7043,,40.84177,-74.204743,1,U,U,,0,3.4013E+14,861988,,,0
5870,ST CATHERINE OF SIENA SCHOOL,"39 E Bradford Ave Cedar Grove, NJ 07009-1941 United States",39,,E Bradford Ave Cedar Grove,,,Cedar Grove,NJ,7009,,40.845718,-74.226655,1,U,U,,0,3.4013E+14,862777,,,0
5876,ST DOMINIC ACADEMY,"2572 John F Kennedy Boulevard West, Jersey City, NJ 07304, USA",2572,,"John F Kennedy Boulevard West, Jersey City",,,Jersey City,NJ,7304,,40.7249733,-74.0735887,1,U,U,,0,3.4017E+14,862518,,,0
5879,ST ELIZABETH CHILD CARE CENTER,"129 Garrison Ave Jersey City, NJ 07306-5416 United States",129,,Garrison Ave Jersey City,,,Jersey City,NJ,7306,,40.733082,-74.06794,1,U,U,,0,3.4017E+14,A1101532,,,0
5882,ST FRANCIS ACADEMY,"1601 Central Ave Union City, NJ 07087-3216 United States",1601,,Central Ave Union City,,,Union City,NJ,7087,,40.763939,-74.03817,1,U,U,,0,3.4017E+14,863522,,,0
5884,ST FRANCIS XAVIER SCHOOL,"594 N 7th St Newark, NJ 07107-2522 United States",594,,N 7th St Newark,,,Newark,NJ,7107,,40.77047,-74.181873,1,U,U,,0,3.4013E+14,863726,,,0
5894,ST JOHN GRAMMAR SCHOOL,"455 White St Orange, NJ 07050-1801 United States",455,,White St Orange,,,Orange,NJ,7050,,40.776996,-74.232437,1,U,U,,0,3.4013E+14,863307,,,0
5899,ST JOSEPH ELEMENTARY SCHOOL,"115 Telford St East Orange, NJ 07018-1821 United States",115,,Telford St East Orange,,,East Orange,NJ,7018,,40.751685,-74.227075,1,U,U,,0,3.4013E+14,862846,,,0
5900,ST JOSEPH ELEMENTARY SCHOOL,"509 Pavonia Ave Jersey City, NJ 07306-1303 United States",509,,Pavonia Ave Jersey City,,,Jersey City,NJ,7306,,40.730597,-74.057028,1,U,U,,0,3.4017E+14,862653,,,0
5905,ST JOSEPH OF THE PALISADES ELEMENTARY SCHOOL,"6408 Palisade Ave West New York, NJ 07093-2320 United States",6408,,Palisade Ave West New York,,,West New York,NJ,7093,,40.791458,-74.011207,1,U,U,,0,3.4017E+14,863577,,,0
5913,ST LEO/SACRED HEART INTERPAROCHIAL SCHOOL,"123 Myrtle Ave Irvington, NJ 07111-3311 United States",123,,Myrtle Ave Irvington,,,Irvington,NJ,7111,,40.730068,-74.22543,1,U,U,,0,3.4013E+14,863103,,,0
5919,ST MARY SCHOOL,"520 Martin Luther King Jr Blvd Newark, NJ 07102-1314 United States",520,,Martin Luther King Jr Blvd Newark,,,Newark,NJ,7102,,40.735507,-74.180068,1,U,U,,0,3.4013E+14,A0302130,,,0
5928,ST MICHAEL SCHOOL,"27 Crittenden St Newark, NJ 07104-2601 United States",27,,Crittenden St Newark,,,Newark,NJ,7104,,40.755359,-74.172067,1,U,U,,0,3.4013E+14,863668,,,0
5930,ST NICHOLAS SCHOOL,"118 Ferry St Jersey City, NJ 07307-2308 United States",118,,Ferry St Jersey City,,,Jersey City,NJ,7307,,40.741423,-74.050504,1,U,U,,0,3.4017E+14,863748,,,0
5938,ST PETER ELEMENTARY SCHOOL,"152 William St Belleville, NJ 07109-2418 United States",152,,William St Belleville,,,Belleville,NJ,7109,,40.785034,-74.156789,1,U,U,,0,3.4013E+14,A0701550,,,0
5940,ST PETERS PREPARATORY SCHOOL,"144 Grand St Jersey City, NJ 07302-4431 United States",144,,Grand St Jersey City,,,Jersey City,NJ,7302,,40.71561,-74.040314,1,U,U,,0,3.4017E+14,862187,,,0
5942,ST PHILIPS ACADEMY,"342 Central Ave Newark, NJ 07103-2808 United States",342,,Central Ave Newark,,,Newark,NJ,7103,,40.746559,-74.186302,1,U,U,,0,3.4013E+14,A9104445,,,0
5947,ST ROSE OF LIMA ACADEMY,"52 Short Hills Ave Short Hills, NJ 07078-2529 United States",52,,Short Hills Ave Short Hills,,,Short Hills,NJ,7078,,40.722759,-74.319923,1,U,U,,0,3.4013E+14,863974,,,0
5951,ST STEPHEN'S PRESCHOOL,"119 Main St Millburn, NJ 07041-1115 United States",119,,Main St Millburn,,,Millburn,NJ,7041,,40.721298,-74.306908,1,U,U,,0,3.4013E+14,A1101534,,,0
5957,ST THOMAS THE APOSTLE SCHOOL,"50 Byrd Ave Bloomfield, NJ 07003-4433 United States",50,,Byrd Ave Bloomfield,,,Bloomfield,NJ,7003,,40.8321,-74.177582,1,U,U,,0,3.4013E+14,863158,,,0
5970,STEPPING STONES SCHOOL - THE ARC OF ESSEX COUNTY,"19 Harrison Ave Roseland, NJ 07068-1307 United States",19,,Harrison Ave Roseland,,,Roseland,NJ,7068,,40.821152,-74.290672,1,U,U,,0,3.4013E+14,A9104279,,,0
5971,STEVENS COOPERATIVE SCHOOL,"301 Garden St Hoboken, NJ 07030-3801 United States",301,,Garden St Hoboken,,,Hoboken,NJ,7030,,40.740681,-74.031754,1,U,U,,0,3.4017E+14,2043858,,,0
6005,THE EAST ORANGE YOUTH CULTURAL COMPLEX,"26 Washington St, East Orange, NJ 07017",26,,Washington St,,,East Orange,NJ,7017,,40.768681,-74.218185,1,U,U,,0,3.4013E+14,A1171181,,,0
6031,THE GRAMON SCHOOL,"277 Fairfield Rd, Ste 325 Fairfield, NJ 07004-1929 United States",277,,Fairfield Rd,,,Fairfield,NJ,7004,,40.880981,-74.287962,1,U,U,,0,3.4013E+14,A9903066,,,0
6033,THE HORIZON SCHOOL,"51 Old Rd Livingston, NJ 07039-2515 United States",51,,Old Rd Livingston,,,Livingston,NJ,7039,,40.795278,-74.344918,1,U,U,,-999,3.4013E+14,ZZZZ,,,0
6034,THE HUDSON SCHOOL,"601 Park Ave Hoboken, NJ 07030-3907 United States",601,,Park Ave Hoboken,,,Hoboken,NJ,7030,,40.74408,-74.0317,1,U,U,,0,3.4017E+14,2043847,,,0
6053,THE MILTON SCHOOL,"240 Franklin Ave Maplewood, NJ 07040-3524 United States",240,,Franklin Ave Maplewood,,,Maplewood,NJ,7040,,40.719157,-74.270641,1,U,U,,0,3.4013E+14,869579,,,0
6054,THE MONTCLAIR KIMBERLEY ACADEMY,"201 Valley Rd Montclair, NJ 07042-2335 United States",201,,Valley Rd Montclair,,,Montclair,NJ,7042,,40.826889,-74.217171,1,U,U,,0,3.4013E+14,X0869116,,,0
6056,THE MONTESSORI CHILDRENS ACADEMY,"200 Hartshorn Dr Short Hills, NJ 07078-1615 United States",200,,Hartshorn Dr Short Hills,,,Short Hills,NJ,7078,,40.740822,-74.325279,1,U,U,,0,3.4013E+14,A0902218,,,0
6062,THE NUTURING PLACE,"81 York St Jersey City, NJ 07302-3813 United States",81,,York St Jersey City,,,Jersey City,NJ,7302,,40.715962,-74.036942,1,U,U,,0,3.4017E+14,A1171208,,,0
6067,THE PINGRY SCHOOL,"50 Country Day Dr Short Hills, NJ 07078-1545 United States",50,,Country Day Dr Short Hills,,,Short Hills,NJ,7078,,40.742519,-74.3368,1,U,U,,0,3.4013E+14,A1101554,,,0
6073,THE WINSTON SCHOOL,"30 East Ln Short Hills, NJ 07078-3243 United States",30,,East Ln Short Hills,,,Short Hills,NJ,7078,,40.731468,-74.324096,1,U,U,,0,3.4013E+14,AA001503,,,0
6078,TINY TOTS CHILD CARE CENTER,"7424 4th Ave, #26 North Bergen, NJ 07047-4818 United States",7424,,4th Ave,,,North Bergen,NJ,7047,,40.800352,-74.011708,1,U,U,,0,3.4017E+14,A1171212,,,0
6083,TORCHLIGHT EDUCATIONAL ACADEMY & TUTORING CENTER,"195 Central Ave Newark, NJ 07103-3921 United States",195,,Central Ave Newark,,,Newark,NJ,7103,,40.744269,-74.178399,1,U,U,,0,3.4013E+14,A0902223,,,0
6089,TRINITY ACADEMY,"235 Bloomfield Ave Caldwell, NJ 07006-5115 United States",235,,Bloomfield Ave Caldwell,,,Caldwell,NJ,7006,,40.83759,-74.273235,1,U,U,,0,3.4013E+14,861332,,,0
6098,TUTOR TIME CHILDCARE LEARNING CENTER,"650 South Orange Ave Livingston, NJ 07039-6116 United States",650,,South Orange Ave Livingston,,,Livingston,NJ,7039,,40.759769,-74.322098,1,U,U,,0,3.4013E+14,A0771319,,,0
6123,WATERFRONT MONTESSORI,"150 Warren St, Ste 108 Jersey City, NJ 07302-6440 United States",150,,Warren St,,,Jersey City,NJ,7302,,40.712459,-74.040004,1,U,U,,0,3.4017E+14,A0502362,,,0
6178,ZADIE'S OF THE ORANGES,"141 S Harrison St East Orange, NJ 07018-1606 United States",141,,S Harrison St East Orange,,,East Orange,NJ,7018,,40.763439,-74.223561,1,U,U,,0,3.4013E+14,A1171229,,,0
6188,BELLEVILLE FREE PUBLIC LIBRARY,"221 WASHINGTON AVENUE, BELLEVILLE, NJ 07109",221,,WASHINGTON AVENUE,,,BELLEVILLE,NJ,7109,,40.788497,-74.152506,2,U,U,,0,3.4013E+14,NJ0110002,,,0
6189,BELLEVUE AVE. BRANCH LIB.,"185 BELLEVUE AVENUE, UPPER MONTCLAIR, NJ 07043",185,,BELLEVUE AVENUE,,,UPPER MONTCLAIR,NJ,7043,,40.840452,-74.204483,2,U,U,,0,3.4013E+14,NJ0121003,,,0
6196,BLOOMFIELD PUBLIC LIBRARY,"90 BROAD STREET, BLOOMFIELD, NJ 07003",90,,BROAD STREET,,,BLOOMFIELD,NJ,7003,,40.796648,-74.197332,2,U,U,,0,3.4013E+14,NJ0111002,,,0
6206,CLAREMONT BRANCH,"275 MARTIN L. KING DR., JERSEY CITY, NJ 07305",275,,MARTIN L. KING DR.,,,JERSEY CITY,NJ,7305,,40.708427,-74.081851,2,U,U,,0,3.4017E+14,NJ0149005,,,0
6225,FIVE CORNERS BRANCH,"678 NEWARK AVE., JERSEY CITY, NJ 07306",678,,NEWARK AVE.,,,JERSEY CITY,NJ,7306,,40.734476,-74.058987,2,U,U,,0,3.4017E+14,NJ0149006,,,0
6234,HARRISON PUBLIC LIBRARY,"415 HARRISON AVENUE, HARRISON, NJ 07029",415,,HARRISON AVENUE,,,HARRISON,NJ,7029,,40.746594,-74.155737,2,U,U,,0,3.4017E+14,NJ0147002,,,0
6241,HOBOKEN PUBLIC LIBRARY,"500 PARK AVENUE, HOBOKEN, NJ 07030",500,,PARK AVENUE,,,HOBOKEN,NJ,7030,,40.742791,-74.032102,2,U,U,,0,3.4017E+14,NJ0148002,,,0
6246,HUDSON CITY BRANCH,"14 ZABRISKIE ST., JERSEY CITY, NJ 07307",14,,ZABRISKIE ST.,,,JERSEY CITY,NJ,7307,,40.745639,-74.050486,2,U,U,,0,3.4017E+14,NJ0149008,,,0
6250,JERSEY CITY BOOKMOBILE,"472 JERSEY AVENUE, JERSEY CITY, NJ 07302",472,,JERSEY AVENUE,,,JERSEY CITY,NJ,7302,,40.718691,-74.047723,2,U,U,,0,3.4017E+14,NJ0149015,,,0
6251,KEARNY BRANCH LIBRARY,"759 KEARNY AVENUE, KEARNY, NJ 07032",759,,KEARNY AVENUE,,,KEARNY,NJ,7032,,40.77801,-74.141367,2,U,U,,0,3.4017E+14,NJ0150003,,,0
6252,KEARNY PUBLIC LIBRARY,"318 KEARNY AVENUE, KEARNY, NJ 07032",318,,KEARNY AVENUE,,,KEARNY,NJ,7032,,40.761704,-74.15019,2,U,U,,0,3.4017E+14,NJ0150002,,,0
6255,LAFAYETTE BRANCH,"307 PACIFIC AVE., JERSEY CITY, NJ 07304",307,,PACIFIC AVE.,,,JERSEY CITY,NJ,7304,,40.711638,-74.062398,2,U,U,,0,3.4017E+14,NJ0149009,,,0
6260,LIVINGSTON FREE PUBLIC LIBRARY,"10 ROBERT H. HARP DRIVE, LIVINGSTON, NJ 07039",10,,ROBERT H. HARP DRIVE,,,LIVINGSTON,NJ,7039,,40.783599,-74.316669,2,U,U,,0,3.4013E+14,NJ0118002,,,0
6268,MARION BRANCH,"1017 WEST SIDE AVE., JERSEY CITY, NJ 07306",1017,,WEST SIDE AVE.,,,JERSEY CITY,NJ,7306,,40.734168,-74.07153,2,U,U,,0,3.4017E+14,NJ0149010,,,0
6278,MILLBURN FREE PUBLIC LIBRARY,"200 GLEN AVENUE, MILLBURN, NJ 07041",200,,GLEN AVENUE,,,MILLBURN,NJ,7041,,40.726752,-74.30541,2,U,U,,0,3.4013E+14,NJ0120002,,,0
6281,MONTCLAIR PUBLIC LIBRARY,"50 S. FULLERTON AVE., MONTCLAIR, NJ 07042",50,,S. FULLERTON AVE.,,,MONTCLAIR,NJ,7042,,40.811556,-74.218317,2,U,U,,0,3.4013E+14,NJ0121002,,,0
6296,NORTH BERGEN PUBLIC LIBRARY,"8411 BERGENLINE AVENUE, NORTH BERGEN, NJ 07047",8411,,BERGENLINE AVENUE,,,NORTH BERGEN,NJ,7047,,40.804669,-74.00451,2,U,U,,0,3.4017E+14,NJ0151005,,,0
6302,NUTLEY FREE PUBLIC LIBRARY,"93 BOOTH DRIVE, NUTLEY, NJ 07110",93,,BOOTH DRIVE,,,NUTLEY,NJ,7110,,40.817657,-74.160328,2,U,U,,0,3.4013E+14,NJ0123002,,,0
6315,PAVONIA BRANCH,"326 EIGHTH AVE., JERSEY CITY, NJ 07302",326,,EIGHTH AVE.,,,JERSEY CITY,NJ,7302,,40.72717,-74.048125,2,U,U,,0,3.4017E+14,NJ0149012,,,0
6337,SECAUCUS FREE PUBLIC LIBRARY,"1379 PATERSON PLANK ROAD, SECAUCUS, NJ 07094",1379,,PATERSON PLANK ROAD,,,SECAUCUS,NJ,7094,,40.793057,-74.058263,2,U,U,,0,3.4017E+14,NJ0152002,,,0
6345,THE ORANGE PUBLIC LIBRARY,"348 MAIN STREET, ORANGE, NJ 07050",348,,MAIN STREET,,,ORANGE,NJ,7050,,40.77286,-74.231489,2,U,U,,0,3.4013E+14,NJ0124002,,,0
6351,VERONA FREE PUBLIC LIBRARY,"17 GOULD STREET, VERONA, NJ 07044",17,,GOULD STREET,,,VERONA,NJ,7044,,40.83323,-74.246486,2,U,U,,0,3.4013E+14,NJ0127002,,,0
6358,WEEHAWKEN FREE PUBLIC LIBRARY,"49 HAUXHURST AVENUE, WEEHAWKEN, NJ 07087",49,,HAUXHURST AVENUE,,,WEEHAWKEN,NJ,7087,,40.769205,-74.022749,2,U,U,,0,3.4017E+14,NJ0154002,,,0
6360,WEST BERGEN BRANCH,"503 WEST SIDE AVE., JERSEY CITY, NJ 07304",503,,WEST SIDE AVE.,,,JERSEY CITY,NJ,7304,,40.718148,-74.083907,2,U,U,,0,3.4017E+14,NJ0149014,,,0
6361,WEST CALDWELL PUBLIC LIBRARY,"30 CLINTON ROAD, WEST CALDWELL RD., NJ 07006",30,,CLINTON ROAD,,,WEST CALDWELL RD.,NJ,7006,,40.850794,-74.293243,2,U,U,,0,3.4013E+14,NJ0128002,,,0
6370,1st Cerebral Palsy of New Jersey,"7 Sanford Ave Belleville, NJ 07109-1221 United States, Belleville, New Jersey 07109",7,,Sanford Ave Belleville,,,Belleville,NJ,7109,,40.786949,-74.176651,3,U,U,,0,3.4013E+14,,,,0
6378,"2nd Home Newark Operations, LLC","717-727 Broadway, Newark, NJ 07104, USA, Newark, NJ 07104",717-727,,"Broadway, Newark",,,Newark,NJ,7104,,40.7744565,-74.1595094,3,U,U,,0,3.4013E+14,,,,0
6379,"2nd Home Orange Operations, LLC","37 N Day St Orange, NJ 07050-3608 United States, Orange, New Jersey 07050",37,,N Day St Orange,,,Orange,NJ,7050,,40.77327,-74.228928,3,U,U,,0,3.4013E+14,,,,0
6383,"2nd Home Union City, LLC","3610 Palisade Avenue, Union City, NJ 07087, USA, Union City, NJ 07087",3610,,"Palisade Avenue, Union City",,,Union City,NJ,7087,,40.77314,-74.0249259,3,U,U,,0,3.4017E+14,,,,0
6386,60TH STREET MRI,"6001 Monroe Place, West New York, NJ 07093, USA, West New York, NJ 07093",6001,,"Monroe Place, West New York",,,West New York,NJ,7093,,40.7875067,-74.0133821,3,U,U,,0,3.4017E+14,,,,0
6387,751 BROADWAY HEALTH CENTER,"751 Broadway, Newark, NJ 07104, USA, Newark, NJ 07104",751,,"Broadway, Newark",,,Newark,NJ,7104,,40.775456,-74.158421,3,U,U,,0,3.4013E+14,,,,0
6399,A & P PHARMACY #640,"125 18th St Jersey City, NJ 07310-1231 United States, Jersey City, New Jersey 07310",125,,18th St Jersey City,,,Jersey City,NJ,7310,,40.733716,-74.038029,3,U,U,,0,3.4017E+14,,,,0
6412,A & P PHARMACY #7864,"510 Valley Rd Montclair, NJ 07043-1804 United States, Montclair, New Jersey 07043",510,,Valley Rd Montclair,,,Montclair,NJ,7043,,40.83682,-74.20669,3,U,U,,0,3.4013E+14,,,,0
6422,A Donald Angeletti Md,"603 Bloomfield Ave,West Caldwell NJ 07006-7504, West Caldwell, New Jersey 07006",603,,Bloomfield Ave,,,West Caldwell,NJ,7006,,40.84631,-74.288918,3,U,U,,0,3.4013E+14,,,,0
6429,A T Oropollo Md Pa,"123 Stonebridge Rd,Montclair NJ 07042-1632, Montclair, New Jersey 07042",123,,Stonebridge Rd,,,Montclair,NJ,7042,,40.801971,-74.23349,3,U,U,,0,3.4013E+14,,,,0
6439,"A.P. DIAGNOSTIC IMAGING, INC.","127 Montgomery Street, Jersey City, NJ 07306, USA, Jersey City, NJ 07306",127,,"Montgomery Street, Jersey City",,,Jersey City,NJ,7306,,40.7168595,-74.0398581,3,U,U,,0,3.4017E+14,,,,0
6440,ABBOT'S DRUG STORE,"531 Washington Ave Belleville, NJ 07109-3332 United States, Belleville, New Jersey 07109",531,,Washington Ave Belleville,,,Belleville,NJ,7109,,40.798679,-74.147759,3,U,U,,0,3.4013E+14,,,,0
6442,ABEL'S PHARMACY,"635 Grove St Irvington, NJ 07111-3719 United States, Irvington, New Jersey 07111",635,,Grove St Irvington,,,Irvington,NJ,7111,,40.73584,-74.215271,3,U,U,,0,3.4013E+14,,,,0
6446,ACC PHARMACY,"200 South Orange Ave Livingston, NJ 07039-5817 United States, Livingston, New Jersey 07039",200,,South Orange Ave Livingston,,,Livingston,NJ,7039,,40.77333,-74.35414,3,U,U,,0,3.4013E+14,,,,0
6450,ACCESS CARE PHYSICIANS OF NJ LLC,"799 Bloomfield Avenue #111, Verona, NJ 07044, USA, Verona, NJ 07044",799,,"Bloomfield Avenue #111, Verona",,,Verona,NJ,7044,,40.833667,-74.253304,3,U,U,,0,3.4013E+14,,,,0
6453,ACE PHARMACY,"8 Baldwin Ave Jersey City, NJ 07304-3154 United States, Jersey City, New Jersey 07304",8,,Baldwin Ave Jersey City,,,Jersey City,NJ,7304,,40.722221,-74.065353,3,U,U,,0,3.4017E+14,,,,0
6492,ADVANCED IMAGING CENTER LLC,"400 Delancey Street, Newark, NJ 07105, USA, Newark, NJ 07105",400,,"Delancey Street, Newark",,,Newark,NJ,7105,,40.7164083,-74.1503332,3,U,U,,0,3.4013E+14,,,,0
6493,"ADVANCED MAGNETIC IMAGING ASSOCIATES, P.A.","6416 Bergenline Avenue, West New York, NJ 07093, USA, West New York, NJ 07093",6416,,"Bergenline Avenue, West New York",,,West New York,NJ,7093,,40.792763,-74.013113,3,U,U,,0,3.4017E+14,,,,0
6499,ADVANCED PRACTICE IMAGING,"30 Bergen Street, Newark, NJ 07107, USA, Newark, NJ 07107",30,,"Bergen Street, Newark",,,Newark,NJ,7107,,40.7437106,-74.1886194,3,U,U,,0,3.4013E+14,,,,0
6510,AHMAR PHARMACY,"53 Baldwin Ave Jersey City, NJ 07304-3155 United States, Jersey City, New Jersey 07304",53,,Baldwin Ave Jersey City,,,Jersey City,NJ,7304,,40.723578,-74.064298,3,U,U,,0,3.4017E+14,,,,0
6511,AIDS RESOURCE FOUNDATION FOR CHILDREN/ST. CLARE'S JERSEY CITY,"15 Clifton Place, Jersey City, NJ 07304, USA, Jersey City, NJ 07304",15,,"Clifton Place, Jersey City",,,Jersey City,NJ,7304,,40.7191785,-74.0664306,3,U,U,,0,3.4017E+14,,,,0
6521,ALBINI PHARMACY,"401 Adams St Hoboken, NJ 07030-2603 United States, Hoboken, New Jersey 07030",401,,Adams St Hoboken,,,Hoboken,NJ,7030,,40.7425,-74.036102,3,U,U,,0,3.4017E+14,,,,0
6533,AMBULATORY CENTER FOR ENDOSCOPY L.L.C.,"7600 River Road, North Bergen, NJ 07047, USA, North Bergen, NJ 07047",7600,,River Road,,,North Bergen,NJ,7047,,40.795761,-73.995752,3,U,U,,0,3.4017E+14,,,,0
6534,AMBULATORY CENTER FOR EXCELLENCE IN SURGERY,"1255 North Broad Street, Bloomfield, NJ 07003, USA, Bloomfield, NJ 07003",1255,,"North Broad Street, Bloomfield",,,Bloomfield,NJ,7003,,40.832723,-74.180257,3,U,U,,0,3.4013E+14,,,,0
6541,AMCARE RX PHARMACY,"36 Park Ave Newark, NJ 07104-1044 United States, Newark, New Jersey 07104",36,,Park Ave Newark,,,Newark,NJ,7104,,40.75539,-74.174431,3,U,U,,0,3.4013E+14,,,,0
6542,AMEEN PHARMACY,"7527 Bergenline Ave North Bergen, NJ 07047-5459 United States, North Bergen, New Jersey 07047",7527,,Bergenline Ave North Bergen,,,North Bergen,NJ,7047,,40.79948,-74.008331,3,U,U,,0,3.4017E+14,,,,0
6543,AMERICA'S PHARMACY,"1500 Summit Ave Union City, NJ 07087-1922 United States, Union City, New Jersey 07087",1500,,Summit Ave Union City,,,Union City,NJ,7087,,40.76342,-74.040237,3,U,U,,0,3.4017E+14,,,,0
6545,AMERICAN DIAGNOSTIC IMAGING INC,"25 Alling Street, Newark, NJ 07102, USA, Newark, NJ 07102",25,,"Alling Street, Newark",,,Newark,NJ,7102,,40.7336646,-74.1662758,3,U,U,,0,3.4013E+14,,,,0
6549,AMERICAN IMAGING OF JERSEY CITY,"547 Summit Avenue, Jersey City, NJ 07306, USA, Jersey City, NJ 07306",547,,"Summit Avenue, Jersey City",,,Jersey City,NJ,7306,,40.732823,-74.059777,3,U,U,,0,3.4017E+14,,,,0
6550,AMERICAN IMAGING OF JERSEY CITY,"550 Summit Avenue, Jersey City, NJ 07306, USA, Jersey City, NJ 07306",550,,"Summit Avenue, Jersey City",,,Jersey City,NJ,7306,,40.732928,-74.059346,3,U,U,,0,3.4017E+14,,,,0
6551,AMERICAN IMAGING OF UNION CITY LLC,"152 48th Street, Union City, NJ 07087, USA, Union City, NJ 07087",152,,"48th Street, Union City",,,Union City,NJ,7087,,40.7796608,-74.0174294,3,U,U,,0,3.4017E+14,,,,0
6552,"AMERICAN IMAGING OF WEST ORANGE, L.L.C.","61 Main Street, West Orange, NJ 07052, USA, West Orange, NJ 07052",61,,"Main Street, West Orange",,,West Orange,NJ,7052,,40.778115,-74.2389979,3,U,U,,0,3.4013E+14,,,,0
6553,AMERICAN PHARMACY,"509 West Side Ave Jersey City, NJ 07304-1515 United States, Jersey City, New Jersey 07304",509,,West Side Ave Jersey City,,,Jersey City,NJ,7304,,40.71822,-74.083794,3,U,U,,0,3.4017E+14,,,,0
6554,AMERICAN SLEEP MEDICINE,"5 Regent Street, Livingston, NJ 07039, USA, Livingston, NJ 07039",5,,"Regent Street, Livingston",,,Livingston,NJ,7039,,40.801251,-74.352512,3,U,U,,0,3.4013E+14,,,,0
6560,"AN OPEN MRI IMAGING OF NEWARK, L.L.C.","243 Chestnut Street, Newark, NJ 07105, USA, Newark, NJ 07105",243,,"Chestnut Street, Newark",,,Newark,NJ,7105,,40.7231298,-74.1651863,3,U,U,,0,3.4013E+14,,,,0
6562,ANGELO'S PHARMACY,"492 Ferry St Newark, NJ 07105-3925 United States, Newark, New Jersey 07105",492,,Ferry St Newark,,,Newark,NJ,7105,,40.731499,-74.140762,3,U,U,,0,3.4013E+14,,,,0
6565,ANTHONY'S PHARMACY,"4300 Palisade Avenue, Union City, NJ 07087, USA, Union City, NJ 07087",4300,,"Palisade Avenue, Union City",,,Union City,NJ,7087,,40.7770419,-74.0219843,3,U,U,,0,3.4017E+14,,,,0
6567,AP  DIAGNOSTIC IMAGING INC IRONBOUND,"2 Ferry Street, Newark, NJ 07105, USA, Newark, NJ 07105",2,,"Ferry Street, Newark",,,Newark,NJ,7105,,40.733503,-74.163908,3,U,U,,0,3.4013E+14,,,,0
6574,ARLINGTON PHARMACY,"434 Kearny Ave Kearny, NJ 07032-2604 United States, Kearny, New Jersey 07032",434,,Kearny Ave Kearny,,,Kearny,NJ,7032,,40.765709,-74.147713,3,U,U,,0,3.4017E+14,,,,0
